Month,Day,Hour,Reported_Location,Latitude,Longitude,weekend?_Weekday,weekend?_Weekend
5,6,19,W RALSTON,39.13860082,-86.54499102,0,1
5,6,15,EAST 3RD & WOODCREST,39.164272,-86.502416,1,0
5,6,18,N MT TABOR & W WOODLAND,39.28344,-86.624192,1,0
5,6,16,FULLERTON & SR37S,39.122352,-86.5712,1,0
5,6,16,SR37S & TAPP,39.1360787,-86.572896,1,0
5,6,16,OLD ST RD 37 & S EMPIRE,39.09541994,-86.54263995,1,0
5,6,15,N WALNUT,39.186368,-86.5344,1,0
5,6,20,CHRIS & EMERY,39.13970527,-86.51947975,0,1
5,7,7,10TH & LINCOLN,39.171712,-86.530992,0,1
5,6,12,1ST & MORTON,39.15938996,-86.53629988,1,0
5,7,10,CURRY & SR45W,39.14223567,-86.58233447,0,1
5,7,11,NORTH GATES,39.16987228,-86.57498168,0,1
5,7,8,SR37N & VERNAL,39.176544,-86.5624,0,1
5,6,19,SR45W & W ELLER,39.12206498,-86.61467174,0,1
5,7,15,E 17TH,39.179008,-86.525888,0,1
5,1,9,BURMA & SR37,39.59882053,-86.55104064,0,1
5,7,12,FOREST PARK & SR46E,39.212048,-86.5872,0,1
5,1,14,HARTSTRAIGHT & SR46E,39.20619965,-86.61134338,0,1
5,1,15,E 3RD,39.16424,-86.49368135,0,1
5,7,8,7TH & ADAMS,39.168576,-86.5496,0,1
5,7,17,LOIS & ROGERS,39.12984,-86.538496,0,1
5,1,22,ALLEN & PATTERSON,39.13448613,-86.54330983,1,0
5,6,12,10TH & 1319 E 10TH ST,39.176848,-86.478192,1,0
5,1,12,HAYS & SR446S,39.04464,-86.407952,0,1
5,2,9,WEST 1ST,39.159344,-86.53237322,1,0
5,7,17,S OLD STATE ROAD 37 & W HOBART,39.01368968,-86.54097966,0,1
5,1,19,N SKIRVIN & SR45E,39.22681256,-86.43548939,1,0
5,2,7,E FENBROOK,39.15850067,-86.47673034,1,0
5,2,11,N FEE,39.175152,-86.518992,1,0
5,2,12,DUNN & OLD STATE ROAD 37,39.208048,-86.528704,1,0
5,2,13,SR45E & TUNNEL,39.23075611,-86.42494389,1,0
5,2,16,S WALNUT,39.137264,-86.529808,1,0
5,2,13,E 3RD,39.16464,-86.5324,1,0
5,2,17,20TH & DUNN,39.18184,-86.5284,1,0
5,2,20,EAST ATWATER & SOUTH HIGHLAND,39.1632,-86.517584,1,0
5,2,14,S WALNUT,39.142555,-86.531238,1,0
5,2,17,SR45W & W JOHN WILLIAMS,39.10108185,-86.64842657,1,0
5,2,17,SR37S & W 3RD,39.164752,-86.573104,1,0
5,2,15,E 10TH & SR46,39.17163351,-86.50139055,1,0
5,3,3,16TH & LINCOLN,39.17765469,-86.53086645,1,0
5,3,7,RIDGEVIEW & SOUTH WALNUT,39.13725255,-86.53143972,1,0
5,3,8,PATTERSON & ROGERS,39.15379287,-86.53875256,1,0
5,3,19,4TH & S WALNUT,39.165648,-86.5336,1,0
5,3,5,SR37S & VICTOR,39.105552,-86.551104,1,0
5,3,15,S ROCKPORT,39.165648,-86.505792,1,0
5,4,8,ROGERS & WEST KIRKWOOD,39.16660979,-86.53868324,1,0
5,3,7,RUSSELL & SR45E,39.17763138,-86.48161112,1,0
5,4,12,SR37 & SR45W,39.148144,-86.572992,1,0
5,3,16,N CURRY & W PROFILE,39.17196013,-86.58297105,1,0
5,6,3,12TH & INDIANA,39.17409344,-86.52707853,1,0
5,6,21,LAKEVIEW,39.22525499,-86.60525511,0,1
5,4,20,E CHAMBERS & SR37N,39.30405363,-86.51688615,1,0
5,4,13,OLD STATE ROAD 37 SOUTH & WAYSIDE,39.10917968,-86.53117015,1,0
5,5,8,E 10TH,39.17157747,-86.51808392,1,0
5,4,12,SALE & VINE,39.234384,-86.624064,1,0
5,5,17,EAST THIRD,39.16416496,-86.4952138,1,0
5,5,9,N WALNUT & W KIRKWOOD,39.16664,-86.5336,1,0
5,4,16,10TH & LINCOLN,39.171712,-86.530992,1,0
5,3,20,RAUBS,39.23007314,-86.635728,1,0
5,5,20,MILLER & WALNUT,39.146944,-86.532544,1,0
5,5,18,SR37S & VICTOR,39.10649288,-86.55238793,1,0
5,5,21,E RHORER & S HARRELL,39.121808,-86.498784,1,0
5,6,1,WALNUT,39.186368,-86.5344,1,0
5,6,7,S MADISON & W COUNTRY CLUB,39.136048,-86.536992,1,0
5,4,7,N SMITH & SR46W,39.210144,-86.5832,1,0
5,6,8,S CORY & W BLOOMFIELD,39.15710002,-86.55969008,1,0
5,6,10,INDIANA & KIRKWOOD,39.16664,-86.52700185,1,0
5,6,9,300 N PETE ELLIS & E BRAESIDE,39.168192,-86.49504,1,0
5,6,12,10TH & UNION,39.171472,-86.509376,1,0
5,6,11,SO COLLEGE MALL,39.1571027,-86.49775855,1,0
5,6,12,N KINSER,39.222752,-86.550096,1,0
5,6,14,STATE RD 45 46 & WALNUT,39.186368,-86.5344,1,0
5,6,15,DUNN & SR37N,39.18363953,-86.5283432,1,0
5,6,14,S LANDMARK,39.16103363,-86.55483245,1,0
5,6,19,E 3RD,39.164272,-86.50177208,0,1
5,6,16,E 3RD,39.16424,-86.49259396,1,0
5,6,23,4TH & DUNN,39.165648,-86.52793231,0,1
5,7,9,ALLEN & PEACH TREE,39.15592991,-86.55581027,0,1
5,7,13,11TH & ROGERS,39.173184,-86.538528,0,1
5,7,15,3RD & S HIGHLAND,39.16427367,-86.51771488,0,1
5,7,15,SR37S & VERNAL,39.176544,-86.5624,0,1
5,7,17,SR37S & ZIKES,39.04670943,-86.53586743,0,1
5,7,19,S ROCKPORT,39.14144,-86.543632,0,1
5,7,17,E MOORES & S FENBROOK,39.15022016,-86.48725971,0,1
5,7,19,S WALKER & W 1ST,39.159648,-86.546,0,1
5,7,20,BOTTOM & SR37N,39.11733209,-86.55792236,0,1
5,1,7,SR37N & TAPP,39.14390618,-86.57297357,0,1
5,6,12,S BORUFF & W BOLIN,39.10032973,-86.57021977,1,0
5,6,18,45,39.16424,-86.48664897,1,0
5,1,3,E MONROE DAM,39.010368,-86.507216,0,1
5,7,0,8TH & WALNUT,39.169552,-86.533552,0,1
5,1,23,SR37S & TAPP,39.13704,-86.572896,1,0
5,2,0,FOX HOLLOW & SR37N,39.28536159,-86.52063038,1,0
5,2,9,WEST POINTE & WOODHILL,39.1571597,-86.54823454,1,0
5,2,6,RATLIFF & STARNES,39.2168697,-86.65880658,1,0
5,6,15,SR45 & STANFORD,39.08984,-86.666304,1,0
5,2,16,7TH & SR46N,39.16713579,-86.49984108,1,0
4,1,17,E 10TH,39.17164591,-86.50199444,0,1
5,2,21,ALLENDALE & WINSLOW,39.136096,-86.516,1,0
5,4,16,SR37 & TAPP,39.03085178,-86.55490112,1,0
5,2,12,LANDMARK & W 3RD,39.16442983,-86.5563068,1,0
5,3,9,HINDS & SR45W,39.099152,-86.652,1,0
5,3,8,SR37N & VERNAL,39.176544,-86.5624,1,0
5,3,10,E 10TH,39.171648,-86.50249682,1,0
5,1,22,JOHN WILLIAMS & SR45W,39.10108185,-86.64842657,1,0
5,2,15,CHAPEL HILL & SR446S,39.02923435,-86.40806318,1,0
5,2,6,E HILLSIDE,39.170848,-86.503696,1,0
5,3,15,COMMON & WESTMINSTER,39.13298026,-86.52176029,1,0
5,3,17,N MADISON & W 17TH,39.178992,-86.537792,1,0
5,2,22,SOUTH HANDY,39.09397888,-86.49208068,1,0
5,3,13,3RD & FACULTY,39.164352,-86.52126441,1,0
2,2,9,SR37 & WAYPORT,39.263024,-86.52264,1,0
5,3,8,SR37 & VERNAL,39.17639627,-86.56260897,1,0
5,3,7,BOLIN & VICTOR,39.10024993,-86.55795,1,0
5,4,7,SMITH & SR46E,39.210144,-86.5832,1,0
5,4,10,S COLLEGE MALL,39.15357139,-86.4978567,1,0
5,4,12,17TH & DUNN,39.17904,-86.5284,1,0
5,4,13,FULLERTON & SR37S,39.12221146,-86.57353973,1,0
5,4,18,E WINSLOW & S WALNUT STREET,39.136144,-86.528688,1,0
5,4,17,GRAHAM & ROGERS,39.13992,-86.538416,1,0
5,4,14,N ROGERS & W 8TH,39.169584,-86.538576,1,0
5,4,7,SR37N & VERNAL,39.1807259,-86.55787222,1,0
5,4,10,E 3RD,39.16424,-86.49425989,1,0
5,5,6,SOUTH OLD STATE ROAD 37 & SR37S,39.08660818,-86.54353988,1,0
5,4,12,SR37N & VERNAL,39.17469734,-86.56501204,1,0
5,5,7,1ST & MORTON,39.159472,-86.536272,1,0
5,4,12,CURRY & VERNAL,39.17915985,-86.58308029,1,0
5,3,20,OLD STATE ROAD 37 & WILEY,39.251296,-86.500832,1,0
5,2,15,CHAPEL & SR446S,39.18135445,-86.40534811,1,0
5,5,22,E 2ND,39.16099191,-86.51598885,1,0
5,5,7,SR37 & VERNAL PIKE,39.19513144,-86.56252288,1,0
5,6,0,W RAPPEL,39.187683,-86.54618,1,0
5,5,1,OLD STATE ROAD 37,39.138688,-86.465968,1,0
5,6,10,DUNN & KIRKWOOD,39.16664,-86.52808615,1,0
5,6,13,2ND & WALKER,39.16142978,-86.54614023,1,0
5,6,19,2ND & COLLEGE,39.16144,-86.534848,0,1
5,2,15,S FAIRFAX & S WALNUT STREET,39.10715997,-86.52650982,1,0
5,7,1,E POINTE & POINTE VIEW,39.03492004,-86.50864329,0,1
5,7,9,WEST ALLEN,39.155708,-86.548507,0,1
5,7,12,COUNTRY CLUB & ROCKPORT,39.136448,-86.548704,0,1
5,7,14,SR37 & W 3RD,39.164752,-86.573104,0,1
5,7,13,6TH & GRANT,39.167712,-86.529696,0,1
5,1,7,COUNTRYSIDE,39.132704,-86.544432,0,1
5,1,10,ATWATER & MITCHELL,39.16308001,-86.5141797,0,1
5,6,16,S CURRY & SR45W,39.142048,-86.582592,1,0
5,1,12,GROSS & KNIGHTRIDGE,39.12668981,-86.435733,0,1
5,7,16,S LEONARD SPRINGS,39.142048,-86.582592,0,1
5,1,15,SR37S & W TAPP,39.13704,-86.572896,0,1
5,1,12,WEST SR 45,39.161296,-86.589792,0,1
5,6,20,SR37S & WEST SMITHVILLE,39.071056,-86.5356,0,1
5,3,1,ALEXANDER & W 11TH,39.173344,-86.549296,1,0
5,3,9,N COLLEGE,39.168656,-86.534784,1,0
5,3,8,N OLD SR 37 & N WALNUT,39.20704,-86.534704,1,0
5,3,9,SMITH & WALNUT,39.17342398,-86.53362974,1,0
5,3,9,CURRY & SR 45,39.142048,-86.582592,1,0
5,3,9,GRIMES & WALNUT,39.15335029,-86.53371021,1,0
5,3,9,LINDBERGH & W 15TH,39.176848,-86.552592,1,0
5,3,16,EAST 3RD & PARK RIDGE,39.16424,-86.476096,1,0
5,3,20,E KIRKWOOD,39.16664,-86.52923559,1,0
5,3,14,S PATTERSON & W 2ND,39.16074984,-86.54850997,1,0
5,3,22,CAMPBELL & PARK,39.2291797,-86.61852031,1,0
5,1,3,GRANT & SIXTH,39.16753985,-86.52979016,0,1
5,5,17,DEPOT & SR46W,39.23006821,-86.61717987,1,0
5,3,14,10TH & CAMPBELL,39.17158999,-86.51394031,1,0
5,4,9,2ND & S WALNUT,39.16144,-86.5336,1,0
5,4,10,SR45E & SR46E,39.171648,-86.502096,1,0
5,6,8,PAUL & SR46W,39.229904,-86.619136,1,0
5,4,16,S MADISON & W 2ND,39.161488,-86.537296,1,0
5,1,22,SR37N & WAYPORT,39.263024,-86.52264,1,0
5,5,0,611 CHURCH & ROGERS,39.10738864,-86.54138997,1,0
5,5,7,3RD & CLARIZZ,39.16424,-86.49115281,1,0
5,5,7,SOUTH COLLEGE,39.16115717,-86.53485253,1,0
5,5,7,N KINSER & W PARRISH,39.188144,-86.5376,1,0
5,5,9,WOODSCREST,39.16260391,-86.50236256,1,0
5,5,12,EAST 10TH & INDIANA,39.17168,-86.527024,1,0
5,5,12,COTTAGE GROVE & FORREST,39.17252004,-86.5224,1,0
5,5,11,E 3RD & KINGSTON,39.16424,-86.492944,1,0
5,5,12,1201 E 3RD EAST SERVICE & 3RD,39.164448,-86.471888,1,0
5,5,13,PETE ELLIS & SR46E,39.16424,-86.49455879,1,0
5,4,7,E SMITHVILLE & S FIDLER,39.0710903,-86.50876515,1,0
5,5,20,DUNN & KIRKWOOD,39.16664,-86.52925047,1,0
5,5,14,10TH & COLLEGE,39.171744,-86.534768,1,0
5,5,16,E HILLSIDE & S WASHINGTON,39.15056,-86.5324,1,0
5,5,16,E 6TH & N WALNUT,39.167648,-86.533584,1,0
5,5,23,WOODSCREST,39.16260391,-86.50236256,1,0
5,5,22,45 46 BYPASS & WALNUT,39.18637969,-86.53453968,1,0
7,6,9,3RD & GRANT,39.16464,-86.529728,1,0
7,6,10,LAKE VIEW & SR46W,39.22571945,-86.60507861,1,0
7,6,10,3RD & WALNUT,39.16464,-86.5336,1,0
7,4,8,ARLINGTON & SR46W,39.20909594,-86.58159662,1,0
7,4,12,BOTTOM & SR37N,39.28170383,-86.55792236,1,0
7,5,17,ACUFF & SR37N,39.20824,-86.554704,1,0
7,6,13,E 10TH,39.171504,-86.49504533,1,0
7,6,17,N FAIRVIEW & W 11TH,39.173152,-86.5408,1,0
7,6,17,E VARSITY,39.183132,-86.531143,1,0
7,6,19,LEONARD SPRINGS & TAPP,39.13704,-86.582512,0,1
7,6,20,SR37 & WEST 3RD,39.164752,-86.573104,0,1
8,7,3,DILLMAN & OLD STATE ROAD 37,39.092944,-86.544,0,1
8,7,9,SR37N & VERNAL,39.176544,-86.5624,0,1
7,6,12,W 2ND,39.16144727,-86.53510982,1,0
7,5,22,SOUTH OLD STATE ROAD 37 & SR37,39.08590789,-86.54269661,1,0
8,7,12,MULLER,39.16180998,-86.56743228,0,1
8,7,13,N COLLEGE & W 10TH,39.171744,-86.534768,0,1
8,7,13,E 3RD & S COLLEGE MALL,39.16424,-86.4984,0,1
7,5,16,RIDGEWAY & SR46W,39.24266815,-86.61257171,1,0
8,7,18,SR37S & W VERNAL,39.17662048,-86.56252288,0,1
8,1,3,4310 LEONARD SPRINGS & HORNED OWL,39.123908,-86.586418,0,1
8,7,9,OLD STATE ROAD 37 & PRAIRIE,39.22182884,-86.51295095,0,1
8,1,10,ANDY & NATASHA,39.20144968,-86.58831998,0,1
8,1,7,37 & DEPOT HILL,39.01436996,-86.53695699,0,1
8,1,13,S ROGERS & W 2ND,39.16140027,-86.53867028,0,1
7,7,22,PAYNETOWN STATE RECREATION & SR446S,39.092112,-86.422832,0,1
8,1,15,MATTHEWS & SR46W,39.23486597,-86.62650775,0,1
8,7,15,S LEONARD SPRINGS,39.14187494,-86.58259037,0,1
7,5,22,SOUTH RENDY & WEST ELLER,39.122208,-86.615792,1,0
7,3,17,LEONARD SPRINGS & WALNUT LEAF,39.14072278,-86.5825795,1,0
7,5,15,MOFFETT & ORNAMENTAL,39.09497964,-86.50345019,1,0
8,7,14,W AIRPORT,39.136848,-86.606,0,1
8,1,22,EAST BOLTINGHOUSE,39.22621155,-86.47346496,1,0
8,2,12,S LIBERTY & W 3RD,39.16461021,-86.57913006,1,0
8,2,6,GORE & OLD STATE ROAD 37,39.032544,-86.541696,1,0
8,2,13,1600 N FEE (PLAZA) & FEE,39.171584,-86.518688,1,0
8,1,0,S COBBLE CREEK,39.15320206,-86.48282623,0,1
8,2,16,HILLSIDE & WALNUT,39.15051989,-86.53366997,1,0
8,2,13,S COLLEGE & W 4TH,39.16558988,-86.53488971,1,0
8,2,20,SR37N & WALNUT,39.250688,-86.529744,1,0
8,1,19,REEVES & TERRY,39.231312,-86.637488,1,0
8,1,23,E MONROE DAM,39.010368,-86.507216,1,0
7,6,21,KIRKWOOD & WALNUT,39.16664,-86.5336,0,1
8,2,23,7TH & ADAMS,39.168576,-86.5496,1,0
7,1,13,MAPLE GROVE,39.24498749,-86.63020324,0,1
8,2,19,SOUTH MADISON & WEST KIRKWOOD,39.166656,-86.537296,1,0
8,2,9,ARLINGTON & SR46,39.187184,-86.551408,1,0
8,3,14,BLOOMFIELD & STONE,39.15317955,-86.56602949,1,0
8,4,3,NORTH OAK & WEST KIRKWOOD,39.166784,-86.5468,1,0
8,4,8,45,39.16424,-86.49268147,1,0
8,3,15,OLD 37 & W CHURCH,39.10725988,-86.53149001,1,0
8,4,15,CUSTER & TECUMSEH,39.221952,-86.626352,1,0
8,4,16,LOUDEN & REEVES,39.231344,-86.640096,1,0
8,2,23,WAYPORT,39.26361084,-86.5217514,1,0
8,5,17,E 10TH,39.17149326,-86.51131082,1,0
8,5,17,E 9TH & N COLLEGE,39.17045112,-86.53484836,1,0
8,4,12,E 3RD,39.16456,-86.5550845,1,0
8,5,11,SOUTH WALNUT,39.13432546,-86.52733091,1,0
8,4,7,THAT & VICTOR,39.11464,-86.5464,1,0
8,5,8,N MATTHEWS & W MAPLE GROVE,39.245408,-86.6204,1,0
8,6,9,W 3RD ST,39.16424,-86.4908,1,0
7,7,10,COLLEGE & KIRKWOOD,39.16664,-86.5348,0,1
8,6,9,298 W COUNTRY CLUB & S MADISON,39.136524,-86.53554796,1,0
8,6,9,EAST 3RD,39.16464,-86.569392,1,0
8,6,11,E 13TH,39.17528947,-86.52226906,1,0
8,6,8,W 15TH,39.176848,-86.552592,1,0
8,6,2,VARSITY,39.18330765,-86.52940368,1,0
8,6,13,E 3RD & OVERHILL,39.164272,-86.501488,1,0
8,6,11,E 3RD & SO JEFFERSON,39.164304,-86.506992,1,0
8,6,14,3RD & GRANT,39.16464,-86.529728,1,0
8,6,15,ATWATER & FESS,39.163328,-86.525808,1,0
8,6,17,SOUTH HICKORY LEAF & SR45W,39.145152,-86.5776,1,0
8,6,17,E 3RD & SOUTH COLLEGE MALL,39.16424,-86.4984,1,0
8,4,14,W FULLERTON,39.123376,-86.58224,1,0
8,4,19,LEISURE & S FAIRFAX,39.07247968,-86.50356017,1,0
8,5,16,S LEONARD SPRINGS & SR45W,39.14145928,-86.58418054,1,0
8,6,13,HIGH & ROGERS,39.13642257,-86.50816967,1,0
8,5,16,S WALNUT,39.15422171,-86.5336,1,0
8,6,23,INDIANA & KIRKWOOD,39.16691459,-86.52690396,0,1
8,7,3,3RD & GRANT,39.16464,-86.529728,0,1
8,6,22,EAST 3RD,39.164752,-86.573104,0,1
8,6,12,E 3RD & S COLLEGE MALL,39.16424,-86.4984,1,0
8,6,12,17TH & COLLEGE,39.17874028,-86.53472169,1,0
8,7,10,N WALNUT & W 9TH,39.170544,-86.533536,0,1
8,7,12,NORTH & S HENDERSON,39.144848,-86.526848,0,1
8,6,17,SR4546E & WALNUT,39.186368,-86.5344,1,0
8,7,17,3RD & WOODLAWN,39.16438903,-86.52382592,0,1
8,7,18,S WALNUT,39.170544,-86.533536,0,1
8,7,17,1609 S ROGERS & HILLSIDE,39.15064,-86.538592,0,1
8,6,22,E 17TH & N DUNN,39.17904,-86.5284,0,1
8,7,23,3RD & WASHINGTON,39.16464,-86.5324,0,1
8,7,22,NORTH WALNUT,39.18354797,-86.53302764,0,1
8,7,10,OLD SR 37 & WALNUT,39.20704,-86.534704,0,1
8,1,12,S WALNUT,39.13736,-86.529904,0,1
8,1,9,HILLSIDE & NANCY,39.150544,-86.511088,0,1
5,4,6,HINDS & SR45W,39.09640983,-86.6577342,1,0
5,5,8,GRAND & PROFILE,39.16658968,-86.59259006,1,0
5,5,12,SMITHVILLE & SR37S,39.16424,-86.480688,1,0
5,5,14,OLD STATE ROAD 37 & ROGERS,39.06392008,-86.54097028,1,0
5,5,14,SR446 & WALDRIP CREEK,39.26987834,-86.42356109,1,0
5,6,6,N MAPLE,39.17666426,-86.542096,1,0
5,6,11,E 3RD,39.16424,-86.4939483,1,0
5,6,12,4TH & WALNUT,39.165648,-86.5336,1,0
5,6,12,SR46W & UNION VALLEY,39.215152,-86.5928,1,0
5,6,15,SR37 & W VERNAL,39.176544,-86.5624,1,0
5,6,12,SOUTH WALNUT,39.189968,-86.533232,1,0
5,6,13,EAST WILSON & SOUTH WALNUT,39.15149164,-86.5336867,1,0
5,5,16,W DILLMAN,39.09292884,-86.54846101,1,0
5,7,8,E MILLER & S WALNUT,39.14689019,-86.53265006,0,1
5,7,12,S COLLEGE & W 3RD,39.16464,-86.534816,0,1
5,7,14,HENDERSON & HILLSIDE,39.15064,-86.52696,0,1
5,7,12,NORTH JACKSON & WEST 17TH,39.179024,-86.539616,0,1
5,7,16,W HEATHERWOOD,39.126592,-86.59038848,0,1
5,5,16,W JACOB,39.1652565,-86.57553863,1,0
5,7,14,HIGH & WINSLOW,39.136144,-86.50844867,0,1
5,7,10,S COLLEGE MALL,39.15412578,-86.49786768,0,1
5,7,12,S EUCLID & W 2ND,39.16141972,-86.54334422,0,1
5,7,13,HARVEST & UNION VALLEY,39.22100907,-86.59268176,0,1
5,1,10,BROWN COUNTY LINE & SR46E,39.15287018,-86.37071228,0,1
5,1,1,ROCKPORT & SR37S,39.03565979,-86.61312103,0,1
5,1,9,S COLLEGE MALL,39.15424374,-86.49787002,0,1
5,1,12,S COPPER BEECH,39.15524058,-86.57162055,0,1
5,1,12,E 3RD & SO KINGSTON,39.16424,-86.492944,0,1
5,1,13,E 3RD & S KINGSTON,39.16424,-86.492944,0,1
5,7,21,E 3RD & FAIRFAX,39.08120867,-86.51514413,0,1
5,7,22,SMITHVILLE & ZIKES,39.07066347,-86.52928133,0,1
5,1,17,N STATE ROAD 37 & W 3RD,39.16445009,-86.57303835,0,1
6,2,1,E 10TH & SR46,39.1711361,-86.50184005,1,0
6,2,2,10TH & SR46S,39.171648,-86.502096,1,0
5,7,21,E 3RD & FAIRFAX,39.08120867,-86.51514413,0,1
5,1,12,SR37N & VERNAL,39.2506643,-86.56252288,0,1
5,6,4,S ODELL,39.1264008,-86.52882926,1,0
6,2,14,3RD & WOODSCREST,39.16426617,-86.50241024,1,0
6,2,14,LEONARD SPRINGS & TAPP,39.13704,-86.582512,1,0
6,2,13,E 3RD & S WOODSCREST,39.16427024,-86.50241017,1,0
6,2,17,HICKORY LEAF & STATE ROAD 45,39.14547579,-86.57703014,1,0
6,2,18,7TH & WOODLAWN,39.16864,-86.523392,1,0
6,2,16,E 2ND & S MORTON,39.161472,-86.53624,1,0
5,7,0,SR37N & WEST BURMA,39.31695399,-86.51079025,0,1
5,1,5,EAST OLD MEYERS,39.22659302,-86.49227905,0,1
6,2,21,45 46 & SR37N,39.17571044,-86.52841186,1,0
6,2,22,VERMILYA & WALNUT,39.148928,-86.53312,1,0
6,3,2,SOUTH BREEDEN & WEST GRAVES,39.058176,-86.671264,1,0
6,2,13,S EUCLID & W 2ND,39.1616,-86.543296,1,0
6,3,14,MILLER & WALNUT,39.14640902,-86.53238389,1,0
6,3,16,3RD & CURRY,39.16463589,-86.58290999,1,0
6,3,16,DEBORAH & TAPP,39.13666025,-86.56786595,1,0
6,3,19,EAST THIRD & INDIANA,39.164448,-86.5268,1,0
6,2,22,SR37S & ZIKES,39.04918134,-86.53588594,1,0
6,3,21,SR37 & SR46W,39.19434263,-86.55483577,1,0
6,3,22,SR37S & STATE ROAD 45,39.25213398,-86.57504272,1,0
6,3,16,S WEIMER & W BLOOMFIELD,39.15424012,-86.56434975,1,0
6,2,11,FAIRFAX & SCHACHT,39.10692427,-86.52339312,1,0
6,4,22,4TH & ELM,39.16566968,-86.54531442,1,0
6,4,12,RHORER & WALNUT,39.12144,-86.526496,1,0
6,3,16,SOUTH STATE ROAD 46,39.206312,-86.571312,1,0
6,5,7,SR46 & SR46E,39.15259324,-86.36949113,1,0
5,7,12,RYAN & TULIP,39.12923992,-86.54164016,0,1
6,5,10,W WHITEHALL CROSSING,39.17259598,-86.57152557,1,0
6,5,11,INDUSTRIAL & SR45W,39.14393997,-86.58203887,1,0
6,5,12,FAIRVIEW & WEST KIRKWOOD,39.166704,-86.5408,1,0
6,4,0,AMARYLLIS,39.18336488,-86.53903104,1,0
6,5,12,N BELL TRACE,39.16981973,-86.48916542,1,0
6,5,14,KINSER,39.186544,-86.537888,1,0
6,5,14,COUNTRY CLUB & MADISON,39.136048,-86.536992,1,0
6,5,14,E BRENDA & S HENDERSON,39.151952,-86.526976,1,0
6,4,15,N CURRY & SR46W,39.19377136,-86.57115422,1,0
6,5,18,S PATRICIA LANE & W THAT,39.115248,-86.573504,1,0
6,5,16,LOST MANS & NORTH MAPLE GROVE,38.90522441,-86.56966991,1,0
6,5,1,DILLMAN & EMPIRE,39.09288578,-86.53823586,1,0
6,6,9,10TH & COLLEGE,39.171744,-86.534768,1,0
6,5,11,KINGSLEY & WINDING WAY,39.1971445,-86.54297335,1,0
6,6,11,INDIANA & KIRKWOOD,39.16664,-86.526896,1,0
6,6,12,DINSMORE & SR45W,39.11504,-86.630992,1,0
5,6,1,SOUTH FRIENDSHIP & SR46,39.15555821,-86.40782829,1,0
6,6,13,SR37N & SR45E,39.148144,-86.572992,1,0
6,6,15,N FEE,39.18217024,-86.51912929,1,0
6,6,17,HOWE & ROGERS,39.1624,-86.538592,1,0
5,2,22,BETHEL,39.21314746,-86.46431744,1,0
5,6,16,GIFFORD & KIRBY,39.15144,-86.610496,1,0
6,6,17,ANNA LEE & BLOOMFIELD,39.15802002,-86.55760906,1,0
6,6,13,S KINGSTON,39.16613673,-86.49283927,1,0
6,7,11,NORTH JACKSON,39.17536457,-86.53975314,0,1
6,2,22,SAMPLE & SR37N,39.27302308,-86.52300467,1,0
6,6,17,SR37N & WAYPORT,39.26167132,-86.52280192,1,0
6,5,14,1285 S LIBERTY & S LIBERTY,39.149552,-86.575936,1,0
6,7,17,3RD & HIGHLAND,39.16427529,-86.51772694,0,1
6,1,2,W 12TH,39.174352,-86.552592,0,1
6,7,22,ACUFF & SR37S,39.2123076,-86.55386352,0,1
6,7,12,E KIRKWOOD,39.16664,-86.53096555,0,1
6,1,12,E 1ST & S FESS,39.159344,-86.525872,0,1
6,2,15,N MAPLE GROVE & W MAPLE GROVE,39.24744,-86.547792,1,0
6,7,15,CURRY & WOODYARD,39.19028029,-86.58252976,0,1
6,1,19,3RD & SR 446,39.164448,-86.471888,1,0
6,1,16,E CONVENANTER & PICKWICK,39.15505014,-86.50459878,0,1
6,7,11,CURRY & GIFFORD,39.156896,-86.582704,0,1
6,2,7,COMMODORE & RUSSELL,39.18692015,-86.48183608,1,0
6,2,9,DIXIE & WALNUT,39.13534531,-86.5336398,1,0
6,2,10,E 3RD,39.16424,-86.49418049,1,0
6,2,10,N KINSER & W 17TH,39.178992,-86.537792,1,0
6,2,14,KINSER & SR4546W,39.186544,-86.537888,1,0
6,6,11,MONROE DAM & VALLEY MISSION,39.009344,-86.510096,1,0
6,2,17,FAIRVIEW & W KIRKWOOD,39.166704,-86.5408,1,0
5,1,18,PAYNETOWN CAMPGROUND RD & PAYNETOWN ENTRANCE ROAD,39.092112,-86.422832,0,1
6,3,7,S WALKER & W 2ND,39.16142978,-86.54614023,1,0
6,3,8,10TH & SR46N,39.17189797,-86.5022422,1,0
6,3,21,COLLEGE MALL,39.15687943,-86.49780273,1,0
6,4,4,SARE & SPICEWOOD,39.140944,-86.496688,1,0
6,4,6,E ATWATER & S JORDAN,39.163168,-86.516384,1,0
6,2,9,BETHAL & SR45E,39.21014003,-86.46297041,1,0
6,4,7,S BURCH & W EVANS,39.079552,-86.666592,1,0
6,2,12,CURRY & GIFFORD,39.156896,-86.582704,1,0
6,2,14,SR45W,39.125312,-86.610496,1,0
6,3,10,N JACOBS,39.16852154,-86.57362014,1,0
6,3,14,S KIMBLE & W 3RD,39.16464,-86.568,1,0
6,4,14,1ST & WALNUT,39.159344,-86.5336,1,0
6,4,12,E 3RD & KINGSTON,39.1636915,-86.49298227,1,0
6,4,15,2ND,39.16144,-86.53209829,1,0
6,4,18,SR37S,39.01342431,-86.53708658,1,0
6,4,20,CURRY,39.15597153,-86.58300781,1,0
